Step,Link,Average Link Speed,Average Link Occupancy,Average Running Vehicles,Average Halting Vehicles,Average CO Emission,Average CO2 Emission,Average HC Emission,Average PMx Emission,Average NOx Emission,Average Fuel Consumption
5201 - 5250,gneE58,9.657748428939087,0.0682629805899788,3.6,0.18,139.60285940058984,8615.05086922113,0.8369431834285466,0.1465152229315839,3.486730714537401,3.7032565183791
5201 - 5250,gneE59,8.765596593097786,0.10568998910026257,5.52,1.4,396.62689534374744,14303.669910560347,2.1407846135023547,0.2750645965584061,6.022254261320874,6.14864975069085
5201 - 5250,gneE60,8.9392607953857,0.1058332397426639,5.5,0.72,331.4413271864261,13698.572754872635,1.8283396184562093,0.2518469446553811,5.659434316147644,5.888519055863466
5201 - 5250,gneE61,6.481553270867047,0.1478395463158016,7.78,4.5,634.4300293769259,14790.620109968819,3.236658673284893,0.326763694440922,6.470058852771768,6.358103117972887
5201 - 5250,gneE62,7.523143093478272,0.14731880595053673,7.64,1.1,543.5975463198962,17805.591662602197,2.890556026123558,0.34785861021494857,7.578624855148799,7.654033427978016
5201 - 5250,gneE63,13.26209670663367,0.06833104193194196,27.32,0.0,524.8469847199191,60031.20822265086,3.7622734090376664,0.879397182698244,22.82943269949768,25.804836554309432
5201 - 5250,gneE63-n,4.479466387973169,0.17462743005796783,69.44,2.48,3995.848766797522,123881.7543683479,21.073558461053118,2.397926870517495,52.59151280056745,53.252874545640026
5201 - 5250,gneE64,12.93188248032112,0.06386762550454896,25.5,0.0,574.8087875482885,58741.522965068434,3.9769533495988525,0.8998588381877758,22.705258762620947,25.250439276193056
5201 - 5250,gneE64-n,9.639899239855268,0.08545454175188316,33.98,4.72,1317.343060961406,70188.02412377768,7.62455385081851,1.1704930944487584,28.06247701339355,30.171157158909033
5201 - 5250,gneE65,12.718272043861223,0.06155554064295875,24.64,0.0,532.7098282831184,55066.16015724732,3.7001393420145727,0.8285230769310021,21.209563204296057,23.67057580628117
5201 - 5250,gneE65-n,5.628592267825659,0.17079416974204278,67.96,9.0,3459.5839693406206,122845.99293713244,18.61121313132723,2.298085678645828,51.3795586716137,52.80735156909386
5201 - 5250,gneE66,12.68602322274513,0.06711338244358571,26.84,0.0,517.7782851387162,56683.37956866682,3.6644623682899278,0.8127885853074401,21.539525181587486,24.36578775506603
5201 - 5250,gneE66-n,10.430171681491034,0.08059379771012189,32.0,0.56,1046.6907117545252,69230.46439610921,6.37388393599693,1.1313223342136585,27.54386283123454,29.759356646754444
5251 - 5300,gneE32,3.087200668543221,0.20187499390656238,15.3,0.22,942.9557652986265,23818.19630870093,4.848027703976462,0.49311716721237864,10.347673872254747,10.23879190559479
5251 - 5300,gneE33,11.856944576573856,0.09510519098836114,5.32,0.0,200.0580434478571,15013.197964832438,1.262629610315835,0.25442691975500975,6.046827608646851,6.453523899408229
5251 - 5300,gneE34,10.32250842717676,0.09333922943628092,7.24,0.64,271.1408430340562,17603.824307636296,1.646459572766895,0.29782238727811033,7.068626106294922,7.567156068678073
5251 - 5300,gneE35,3.3768203893143642,0.18721334044007162,14.2,2.74,763.0136118704817,18995.21205763082,3.915757160816385,0.3935622951231552,8.216212101450946,8.165535476490136
5251 - 5300,gneE36,12.0985087323311,0.1159370475024914,6.36,0.0,204.94576377634905,17283.350964407873,1.3355933099589097,0.28521673260361324,6.872907778753801,7.429358017561761
5251 - 5300,gneE37,10.914608546234877,0.10149116154831901,7.72,0.52,292.50385816397835,20315.42795055144,1.8050213558467372,0.34607201630512185,8.155856089770767,8.732742355470263
5251 - 5300,gneE38,3.112534984438022,0.21569107097899384,16.42,0.24,1029.3976040076202,25387.739583959465,5.2785203711764375,0.530483538836944,11.05055664773044,10.91351012622434
5251 - 5300,gneE39,12.60140611046512,0.07340807621190554,4.02,0.0,181.1822942292796,13570.630868623477,1.1459767301771897,0.24480384536699623,5.565662710491175,5.833404032012393
5251 - 5300,gneE40,3.7905870950445175,0.22112782632988945,16.92,9.66,1441.0330842319806,33006.77554028879,7.3356528151787295,0.7290654517454879,14.481159053514588,14.188771966559429
5251 - 5300,gneE41,3.3418529823693732,0.2206417339745666,16.8,9.48,1464.492941987388,32902.88441928357,7.439273242652494,0.7250004021766009,14.431257521501793,14.144137840538882
5251 - 5300,gneE42,11.476527906888924,0.11180613216637453,6.14,0.0,170.86969740785128,14037.452738298576,1.1042577053064588,0.22395541792810864,5.555384602885429,6.034101480825262
5251 - 5300,gneE44,9.209381083942672,0.1240706472045804,9.5,0.88,424.1975656691175,23212.14310457542,2.4742413280079476,0.41396724253618344,9.516778028558752,9.977958535949648
5251 - 5300,gneE45,13.295217629733083,0.011783487912422085,0.62,0.0,18.41857032652794,1614.1046438540475,0.12149606440636589,0.025352811620265644,0.6339481495761139,0.6938344752042626
5251 - 5300,gneE45-n,13.543894548532938,0.00827542458780668,0.44,0.0,4.923860111458398,656.8949527125088,0.03756824993495141,0.00924863147110298,0.24606769437874823,0.28237094859049244
5251 - 5300,gneE47,0.7451113756224609,0.15598471986417672,14.7,13.64,2186.399449118088,36296.36534320307,10.807853931143931,0.8957455223900603,16.534713112150953,15.603254041710906
5251 - 5300,gneE47-n,11.537152274224583,0.02303913542287409,2.16,0.26,69.66495336143375,5382.953675699308,0.4435791775522012,0.09239899347982378,2.1576250178445133,2.313897025664733
5251 - 5300,gneE48,11.634143972927744,0.01750700529782625,1.66,0.22,50.49761422851588,4710.944496473395,0.34037990333533086,0.07804712165731616,1.8504183575619348,2.0250269372791516
5251 - 5300,gneE48-n,0.6217522068350557,0.11158460577681974,10.52,9.92,1615.17938404999,26625.906543635087,7.979324682182878,0.6574052921443895,12.128167214014004,11.446080738344374
5251 - 5300,gneE49,12.790476856033493,0.01044425309240623,0.56,0.12,2.9232004858947676,523.110569412647,0.02448197397277152,0.0075102246696509105,0.19080275004619587,0.22486214544130617
5251 - 5300,gneE49-n,13.528476778447645,0.007604489149052065,0.4,0.0,21.125708385631878,1653.2897031686218,0.13489994808483266,0.029069531522437745,0.6708249011049332,0.7106754338899465
5251 - 5300,gneE51,13.654254264928722,0.011053556548219712,0.6,0.0,39.653151935853096,2810.237410661314,0.2469033324978051,0.05360257508444418,1.1724467429367673,1.2079918588754566
5251 - 5300,gneE52,4.789957173077673,0.07738359709651957,4.04,1.62,272.9697934436962,8594.022710249441,1.444917393021023,0.17416979704503416,3.664646556451763,3.6942884129183744
5251 - 5300,gneE53,13.702963917304425,0.015293336949782365,0.8,0.0,15.721809728508276,1806.0620441313333,0.11363711809217093,0.026626944465566512,0.689332554944421,0.7763481333929988
5251 - 5300,gneE53-n,12.374860058110647,0.0347827802288561,1.86,0.02,147.89555978171174,7652.118629879916,0.8544956536035933,0.14706337115832546,3.222246835233345,3.289324432005886
5251 - 5300,gneE54,4.70014859715154,0.05074278860891595,4.74,2.66,479.5890145202343,10397.317775334146,2.4274616972451835,0.230414099401318,4.5586986822805,4.469563732018703
5251 - 5300,gneE54-n,13.541123992256587,0.00042444821731748726,0.04,0.0,4.641089719099233,165.6507356872009,0.025001836270747955,0.0032337718444879577,0.07117375850284263,0.0712073353831522
5251 - 5300,gneE55,13.55009903585996,0.00042444821731748726,0.04,0.0,4.964543742950008,187.1369295463153,0.027005825056284617,0.003759603446846126,0.0810730070993382,0.08044308398075505
5251 - 5300,gneE55-n,5.122073193824782,0.04792605922795265,4.5,2.18,354.524732015435,8674.022490431285,1.8165275024638825,0.17926439879461184,3.716983172379741,3.7287404479633954
5251 - 5300,gneE56,13.355395054606973,0.019147297315067414,0.98,0.0,43.72239723181117,3313.521787000776,0.277271007689606,0.05934233591604714,1.3549738028642295,1.4243343452753192
5251 - 5300,gneE56-n,12.138206747882043,0.02166641325832448,1.14,0.0,41.07092828919558,3057.0728814322238,0.2586571518161877,0.051726683261851585,1.2346059798081799,1.3141033258062114
5251 - 5300,gneE57,7.3471668145889195,0.12308799076695841,6.5,1.8,420.07049118820794,14154.821533748738,2.246024138902938,0.28820851010104237,6.052768052648374,6.084665137642319
5251 - 5300,gneE58,1.9808004619561521,0.09321169406316338,4.86,3.42,468.87781055426456,10301.038913605245,2.377542368705891,0.23415853465232017,4.568735336875808,4.428159867695149
5251 - 5300,gneE59,1.9989845726469664,0.1881315891484905,9.88,7.12,1070.6943929316071,20906.901224355937,5.36665506663763,0.48991504885909687,9.376055668151848,8.98743428781802
5251 - 5300,gneE60,3.215623450444625,0.07423303045097888,3.9,2.4,390.46235902901475,9511.070583495792,2.0022315583691013,0.21092427095269756,4.179598548846677,4.088544391959678
5251 - 5300,gneE61,10.950433485682199,0.032319111146561136,1.7,0.02,152.2486812754868,5876.558121329991,0.8315190468239396,0.11672326387334879,2.5215391387513186,2.5261105005105584
5251 - 5300,gneE62,3.9277924419193653,0.13003042676165502,6.82,2.2,447.2464790874348,13187.554890387975,2.346043607256179,0.2716055159296639,5.680314648468576,5.668911848200704
5251 - 5300,gneE63,13.005626393786654,0.0663495881867354,26.5,0.0,511.0799193393795,57118.94535675007,3.6374447610728806,0.8264381219626642,21.69764494134131,24.553002643929826
5251 - 5300,gneE63-n,5.562864760143438,0.16803645853983834,66.82,0.38,3891.382910384929,135831.49624301464,20.878711826087212,2.5607381405320178,57.112093687879934,58.38939003091582
5251 - 5300,gneE64,12.742365221194895,0.06468828793622661,25.9,0.0,539.2233494354577,56004.81273386258,3.749195531743343,0.8309068737596959,21.473670424837113,24.074080110789716
5251 - 5300,gneE64-n,9.282569027795102,0.08536881538364678,33.82,2.18,1499.9081989977722,77948.10970141676,8.644256869743202,1.3423165264603787,31.708901564723455,33.506862006081676
5251 - 5300,gneE65,12.86736126549086,0.07227148170967171,28.8,0.0,559.8725133886028,61737.328098301135,3.9755339793905455,0.9051185792761147,23.571861206991798,26.53823413588322
5251 - 5300,gneE65-n,5.05828674689006,0.16755495392789388,66.66,4.1,4012.7245051853215,129905.42984582338,21.298645075883165,2.5279783651600733,55.03966710816176,55.84211094551588
5251 - 5300,gneE66,12.69911968270296,0.05455262951584157,21.86,0.0,425.3557413797478,46274.0272605343,3.0008799774307935,0.6613602398423136,17.567488172944252,19.89125282188046
5251 - 5300,gneE66-n,10.644082185387212,0.07798997079796355,31.02,0.34,1223.439069825243,76934.26442416961,7.3650282734496795,1.2975563556535952,30.963647713091127,33.07088715400732
5301 - 5350,gneE32,6.205778880205785,0.16876028790586328,12.98,0.26,720.6559157601504,28244.795291309547,3.941100563014982,0.5315787583474613,11.900571553177922,12.141409730342032
5301 - 5350,gneE33,9.824248957344125,0.14988451400801214,8.32,0.0,318.5804069099243,20030.451772580476,1.9189577475842383,0.34346150655872365,8.140936891997056,8.61025738365677
5301 - 5350,gneE34,2.902139870273366,0.14995224027293166,11.44,7.14,1350.6197982356077,30727.614469813136,6.871731460250626,0.6907256070262631,13.598365008746452,13.20900395525443
5301 - 5350,gneE35,7.846318060555981,0.11527482115887508,8.66,0.06,368.8710493086535,17764.258855217115,2.0930297089276584,0.3095234943548932,7.275745522728151,7.636179257122293
5301 - 5350,gneE36,11.676363406435723,0.10858099661252667,6.06,0.0,220.22392180567232,16987.212810421883,1.4031257105848451,0.2970746543535137,6.899202138103029,7.302048429564078
5301 - 5350,gneE37,4.353376605406153,0.12635259196340645,9.56,5.5,1020.2054250471136,24944.753158487983,5.231225940943078,0.5437520725418542,10.90767543176035,10.723065040811036
5301 - 5350,gneE38,7.765937272891491,0.11815786623645975,9.02,0.38,450.6731677513469,21424.736295587496,2.5529448202685106,0.388415058156883,8.904968072956805,9.209657787192354
5301 - 5350,gneE39,11.277650451610548,0.16674817264351255,9.26,0.0,264.13467848219324,21295.80499813521,1.698609739837008,0.33885673069062494,8.431848001856553,9.15416199958965
5301 - 5350,gneE40,7.81134415585879,0.18313051633890162,14.04,2.76,906.5255643500242,38957.8759767441,5.042317728753068,0.7337616279339995,16.292498431572543,16.746510668891936
5301 - 5350,gneE41,9.522954508130606,0.063286586534341,4.78,0.16,268.4877876958289,13238.48335950784,1.532247335396208,0.2400574910404883,5.476249234901811,5.690701260404942
5301 - 5350,gneE42,12.000067226050568,0.08336221207010201,4.68,0.0,154.94643176917856,12280.499018191818,0.9929922239891401,0.2053172516152594,4.920676337955871,5.278852516669632
5301 - 5350,gneE44,3.9050414995082536,0.1676024232224889,12.82,7.18,1272.0624895608767,31915.928579605188,6.543155581792682,0.699723350043636,13.996734243727044,13.71974594514317
5301 - 5350,gneE45,13.465498467013026,0.003878258913161508,0.22,0.0,12.125963453905113,914.0627492756332,0.07670223537937587,0.01567297118199658,0.36905623914729674,0.392915717299175
5301 - 5350,gneE45-n,4.684795032904397,0.03668102686514732,1.9,1.22,209.22942201065277,5335.601777170375,1.07808666054365,0.11619853276894526,2.3232178835154293,2.293622197701966
5301 - 5350,gneE47,0.9002156508256641,0.150406992600047,14.12,11.2,2003.026798324032,35130.711410982396,9.945278738431172,0.8517120116454945,15.954016320358198,15.102078586680962
5301 - 5350,gneE47-n,4.27192746270772,0.021414861820605015,1.98,1.94,305.82037191655564,4932.753865044437,1.5083847525863445,0.1234975856559942,2.261345644572417,2.120520114954798
5301 - 5350,gneE48,5.000399999999998,0.013951567683581823,1.28,1.28,207.61999999999992,3307.149999999998,1.0230500000000007,0.08312500000000006,1.5176000000000005,1.4216981132075472
5301 - 5350,gneE48-n,1.0954467567293618,0.09771643088001801,9.16,7.26,1274.5542577187707,22572.539877970554,6.333109191586309,0.5434582757847553,10.225538293480565,9.70353545362175
5301 - 5350,gneE49,4.673012782914627,0.0326221763408556,1.7,1.28,223.00820034044696,5025.428560703558,1.133184410041645,0.11250317721570219,2.209692493013718,2.1603049426309973
5301 - 5350,gneE49-n,13.126778940792624,0.018005028226679022,0.98,0.0,43.333086443378676,3379.1697574448426,0.27675016877523695,0.05769467089844968,1.3626705012639864,1.452556833109663
5301 - 5350,gneE51,13.203578441644263,0.029931349366124786,1.54,0.0,23.09271715821983,2592.49095414983,0.16464677749308076,0.035459473318272615,0.973923015970596,1.1144043632354608
5301 - 5350,gneE52,8.648747823019045,0.04646920178770219,2.44,0.86,110.04566930777453,3920.6135960778815,0.5923009102679133,0.072347509858177,1.6239282067910914,1.685341826728818
5301 - 5350,gneE53,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301 - 5350,gneE53-n,6.507545348731591,0.07511897575074121,3.92,2.3,355.85539642016636,8936.092941915673,1.8305813087607046,0.19407390475648398,3.8992259276217,3.84137447646269
5301 - 5350,gneE54,0.003252812594454954,0.05305602716468587,5.0,4.96,764.5688888888897,12178.711111111119,3.767422222222225,0.30611111111111083,5.588622222222219,5.235459718478581
5301 - 5350,gneE54-n,13.136986329630728,0.017186451115708233,1.64,0.0,54.41768850863466,4753.371799319508,0.35874263043967614,0.07778928139760674,1.8823928830231103,2.043266776867701
5301 - 5350,gneE55,13.162291368097163,0.01666133830702021,1.62,0.0,55.81700152909552,4785.600650960592,0.36505609064285094,0.07796296478915038,1.8961784023287094,2.0571215039132813
5301 - 5350,gneE55-n,0.2164769436713126,0.05305602716468587,5.0,4.84,781.754810459414,12561.131593773089,3.8545443992452384,0.31394348668254435,5.751188904220658,5.3998540324581725
5301 - 5350,gneE56,13.92530121772019,0.001140337539911814,0.06,0.0,0.12316637164203428,62.63292734764675,0.0019879909961222158,0.000631569488468796,0.021201959987263628,0.02692336256972392
5301 - 5350,gneE56-n,12.653086818748017,0.005246224985142476,0.28,0.0,11.854846136143966,735.9800988373834,0.07100840235933577,0.011822116488598867,0.2956649118577559,0.3163683775216487
5301 - 5350,gneE57,8.94961284063896,0.04356629624492836,2.28,0.12,127.32485057517073,7225.812645949739,0.7507871317175026,0.13682028569762555,3.025618255542087,3.1060663780392503
5301 - 5350,gneE58,8.789387647078314,0.0937036270439691,4.92,0.48,153.3470812001809,9992.993036882803,0.9315049420268238,0.16926044540506274,4.035092428174366,4.295571395646843
5301 - 5350,gneE59,10.006246565194996,0.11982090072553263,6.36,1.56,273.30220013072176,14005.85811682285,1.5729781748845335,0.2543123337921099,5.734745819906772,6.020561934693778
5301 - 5350,gneE60,8.643794163140727,0.10155969330472724,5.36,1.26,141.08878957063317,7948.616712295853,0.8263402032145761,0.12478475684942705,3.111337319067957,3.416814255742568
5301 - 5350,gneE61,4.72117827225909,0.12113605305598572,6.36,3.4,551.0829333205048,13076.488448183562,2.8163174320086197,0.2856896245082037,5.725380596316949,5.621236307584028
5301 - 5350,gneE62,8.285045937949786,0.05953553236067451,3.12,0.54,119.65757333800589,6188.994679340419,0.6895506848843873,0.10933807939535849,2.5371908330647144,2.6604043221345277
5301 - 5350,gneE63,12.718201735834146,0.059950831216318605,23.98,0.0,507.31704945358666,53514.5995789736,3.547049100756145,0.7852700728573392,20.471427266890533,23.003649702558032
5301 - 5350,gneE63-n,4.808663428574402,0.1742077153709273,69.24,9.82,3963.2030386295214,127499.10378765622,21.01292503194842,2.4696469637924237,54.05918527489573,54.807736880819405
5301 - 5350,gneE64,12.618834465046728,0.06909710035602817,27.64,0.0,580.5352101681624,59829.09343525067,4.023682699387219,0.8846428860924892,22.939102789797893,25.717981576190947
5301 - 5350,gneE64-n,9.286571458119223,0.09208684483258688,36.56,1.08,1404.5144668390856,79956.25447328422,8.25374741198609,1.3461064825852957,32.29436500776009,34.37002082380728
5301 - 5350,gneE65,12.973623043177486,0.06566838209525615,26.22,0.0,589.2620806721377,61405.157358661134,4.102249063482208,0.9343372963810883,23.686929773329823,26.395420655261102
5301 - 5350,gneE65-n,3.985152896551368,0.17526007876971303,69.64,16.04,4641.483458653997,128364.13210501945,24.127281554825718,2.603058189474028,55.10417429695911,55.179971940791575
